#t, S, I, R
46.280541 0.972591 306.910920 692.116488 
46.306120 0.969530 306.599197 692.431273 
46.331761 0.966473 306.287013 692.746513 
46.357466 0.963422 305.974368 693.062210 
46.383234 0.960376 305.661260 693.378364 
46.409066 0.957336 305.347687 693.694977 
46.434961 0.954300 305.033649 694.012051 
46.460921 0.951270 304.719144 694.329586 
46.486946 0.948245 304.404172 694.647584 
46.513035 0.945225 304.088729 694.966045 
46.539190 0.942211 303.772817 695.284973 
46.565410 0.939201 303.456432 695.604366 
46.591695 0.936197 303.139575 695.924228 
46.618047 0.933198 302.822243 696.244559 
46.644465 0.930204 302.504435 696.565361 
46.670949 0.927216 302.186150 696.886634 
46.697500 0.924233 301.867387 697.208380 
46.724118 0.921255 301.548144 697.530601 
46.750804 0.918282 301.228421 697.853298 
46.777557 0.915314 300.908214 698.176472 
46.804379 0.912352 300.587525 698.500124 
46.831268 0.909394 300.266350 698.824256 
46.858226 0.906442 299.944689 699.148869 
46.885253 0.903496 299.622540 699.473964 
46.912350 0.900554 299.299902 699.799544 
46.939516 0.897618 298.976774 700.125608 
46.966751 0.894686 298.653154 700.452159 
46.994057 0.891760 298.329041 700.779198 
47.021433 0.888840 298.004434 701.106727 
47.048880 0.885924 297.679330 701.434746 
47.076398 0.883014 297.353730 701.763257 
47.103987 0.880109 297.027630 702.092261 
47.131648 0.877209 296.701031 702.421761 
47.159381 0.874314 296.373930 702.751756 
47.187187 0.871424 296.046326 703.082249 
47.215065 0.868540 295.718218 703.413242 
47.243016 0.865661 295.389605 703.744734 
47.271040 0.862787 295.060484 704.076729 
47.299138 0.859918 294.730855 704.409227 
47.327310 0.857055 294.400715 704.742230 
47.355557 0.854196 294.070065 705.075739 
47.383878 0.851343 293.738901 705.409756 
47.412274 0.848495 293.407223 705.744282 
47.440745 0.845652 293.075030 706.079318 
47.469292 0.842815 292.742319 706.414866 
47.497915 0.839982 292.409089 706.750928 
47.526615 0.837155 292.075339 707.087505 
47.555391 0.834333 291.741068 707.424599 
47.584244 0.831516 291.406273 707.762210 
47.613175 0.828705 291.070954 708.100341 
47.642183 0.825898 290.735109 708.438993 
47.671270 0.823097 290.398736 708.778167 
47.700435 0.820301 290.061833 709.117865 
47.729679 0.817510 289.724401 709.458089 
47.759003 0.814725 289.386435 709.798840 
47.788406 0.811944 289.047937 710.140119 
47.817889 0.809169 288.708903 710.481929 
47.847452 0.806399 288.369332 710.824270 
47.877096 0.803634 288.029222 711.167144 
47.906822 0.800874 287.688573 711.510553 
47.936628 0.798119 287.347382 711.854498 
47.966517 0.795370 287.005649 712.198981 
47.996488 0.792626 286.663370 712.544004 
48.026542 0.789887 286.320546 712.889567 
48.056678 0.787153 285.977173 713.235674 
48.086899 0.784424 285.633252 713.582324 
48.117203 0.781701 285.288779 713.929520 
48.147591 0.778982 284.943754 714.277264 
48.178064 0.776269 284.598174 714.625556 
48.208622 0.773561 284.252039 714.974400 
48.239265 0.770859 283.905346 715.323795 
48.269995 0.768161 283.558094 715.673745 
48.300810 0.765469 283.210282 716.024250 
48.331713 0.762781 282.861907 716.375312 
48.362702 0.760099 282.512968 716.726933 
48.393779 0.757422 282.163464 717.079114 
48.424945 0.754750 281.813392 717.431858 
48.456198 0.752084 281.462751 717.785165 
48.487540 0.749422 281.111539 718.139038 
48.518972 0.746766 280.759755 718.493479 
48.550493 0.744115 280.407397 718.848488 
48.582105 0.741469 280.054464 719.204067 
48.613807 0.738828 279.700952 719.560219 
48.645600 0.736193 279.346862 719.916945 
48.677484 0.733562 278.992191 720.274247 
48.709461 0.730937 278.636937 720.632126 
48.741530 0.728317 278.281098 720.990584 
48.773692 0.725702 277.924674 721.349624 
48.805947 0.723092 277.567662 721.709246 
48.838296 0.720488 277.210060 722.069452 
48.870739 0.717888 276.851867 722.430245 
48.903277 0.715294 276.493081 722.791626 
48.935910 0.712705 276.133699 723.153596 
48.968638 0.710121 275.773721 723.516158 
49.001463 0.707542 275.413145 723.879313 
49.034385 0.704968 275.051968 724.243064 
49.067403 0.702400 274.690189 724.607411 
49.100520 0.699836 274.327807 724.972357 
49.133734 0.697278 273.964818 725.337904 
49.167047 0.694725 273.601222 725.704053 
49.200459 0.692177 273.237017 726.070806 
49.233971 0.689634 272.872200 726.438166 
49.267582 0.687097 272.506770 726.806133 
49.301295 0.684564 272.140725 727.174710 
49.335108 0.682037 271.774064 727.543899 
49.369024 0.679515 271.406784 727.913702 
49.403041 0.676998 271.038883 728.284120 
49.437161 0.674486 270.670359 728.655155 
49.471385 0.671979 270.301212 729.026809 
49.505712 0.669477 269.931438 729.399085 
49.540143 0.666981 269.561035 729.771984 
49.574680 0.664490 269.190003 730.145507 
49.609322 0.662003 268.818339 730.519658 
49.644070 0.659522 268.446041 730.894437 
49.678924 0.657046 268.073106 731.269847 
49.713885 0.654576 267.699534 731.645890 
49.748954 0.652110 267.325322 732.022568 
49.784132 0.649649 266.950468 732.399882 
49.819418 0.647194 266.574971 732.777835 
49.854813 0.644744 266.198828 733.156429 
49.890318 0.642299 265.822036 733.535665 
49.925934 0.639859 265.444596 733.915546 
49.961661 0.637424 265.066503 734.296073 
49.997500 0.634994 264.687756 734.677249 
50.033451 0.632570 264.308354 735.059076 
50.069515 0.630150 263.928294 735.441556 
50.105692 0.627736 263.547574 735.824690 
50.141984 0.625327 263.166192 736.208481 
50.178390 0.622923 262.784146 736.592932 
50.214912 0.620524 262.401434 736.978043 
50.251549 0.618130 262.018053 737.363817 
50.288304 0.615741 261.634003 737.750256 
50.325175 0.613358 261.249280 738.137363 
50.362164 0.610979 260.863882 738.525139 
50.399272 0.608606 260.477808 738.913586 
50.436499 0.606238 260.091055 739.302707 
50.473846 0.603875 259.703622 739.692504 
50.511313 0.601517 259.315505 740.082978 
50.548902 0.599164 258.926703 740.474133 
50.586612 0.596816 258.537214 740.865970 
50.624445 0.594473 258.147036 741.258491 
50.662401 0.592136 257.756166 741.651698 
50.700481 0.589803 257.364602 742.045595 
50.738685 0.587476 256.972342 742.440182 
50.777015 0.585154 256.579384 742.835462 
50.815470 0.582837 256.185726 743.231438 
50.854052 0.580525 255.791364 743.628111 
50.892762 0.578218 255.396298 744.025483 
50.931599 0.575916 255.000525 744.423558 
50.970566 0.573620 254.604043 744.822337 
51.009662 0.571328 254.206849 745.221823 
51.048888 0.569042 253.808941 745.622018 
51.088245 0.566760 253.410317 746.022923 
51.127734 0.564484 253.010974 746.424542 
51.167355 0.562213 252.610911 746.826876 
51.207110 0.559947 252.210124 747.229929 
51.246999 0.557686 251.808612 747.633701 
51.287022 0.555430 251.406373 748.038197 
51.327181 0.553180 251.003403 748.443417 
51.367476 0.550934 250.599701 748.849365 
51.407909 0.548693 250.195265 749.256042 
51.448479 0.546458 249.790091 749.663451 
51.489188 0.544228 249.384178 750.071594 
51.530037 0.542002 248.977523 750.480475 
51.571026 0.539782 248.570124 750.890094 
51.612156 0.537567 248.161978 751.300455 
51.653428 0.535357 247.753083 751.711560 
51.694843 0.533152 247.343436 752.123411 
51.736402 0.530953 246.933036 752.536011 
51.778105 0.528758 246.521879 752.949363 
51.819954 0.526568 246.109964 753.363468 
51.861948 0.524384 245.697287 753.778329 
51.904090 0.522204 245.283846 754.193949 
51.946380 0.520030 244.869640 754.610330 
51.988819 0.517861 244.454664 755.027475 
52.031407 0.515697 244.038918 755.445386 
52.074146 0.513537 243.622397 755.864065 
52.117037 0.511383 243.205100 756.283516 
52.160080 0.509234 242.787025 756.703741 
52.203277 0.507091 242.368168 757.124741 
52.246627 0.504952 241.948527 757.546521 
52.290134 0.502818 241.528100 757.969082 
52.333796 0.500689 241.106884 758.392427 
52.377615 0.498566 240.684876 758.816558 
52.421593 0.496447 240.262074 759.241479 
52.465729 0.494334 239.838475 759.667191 
52.510026 0.492225 239.414077 760.093698 
52.554484 0.490122 238.988877 760.521001 
52.599103 0.488024 238.562871 760.949105 
52.643886 0.485931 238.136059 761.378010 
52.688833 0.483843 237.708436 761.807721 
52.733945 0.481760 237.280001 762.238239 
52.779223 0.479682 236.850751 762.669568 
52.824668 0.477609 236.420682 763.101709 
52.870281 0.475541 235.989793 763.534666 
52.916064 0.473478 235.558080 763.968442 
52.962017 0.471420 235.125541 764.403039 
53.008141 0.469368 234.692173 764.838460 
53.054437 0.467320 234.257973 765.274707 
53.100908 0.465278 233.822939 765.711784 
53.147552 0.463240 233.387067 766.149692 
53.194373 0.461208 232.950356 766.588436 
53.241370 0.459180 232.512802 767.028018 
53.288546 0.457158 232.074402 767.468440 
53.335900 0.455141 231.635154 767.909705 
53.383435 0.453128 231.195054 768.351817 
53.431152 0.451121 230.754101 768.794778 
53.479051 0.449119 230.312291 769.238590 
53.527134 0.447122 229.869620 769.683258 
53.575401 0.445130 229.426088 770.128782 
53.623856 0.443143 228.981689 770.575168 
53.672497 0.441161 228.536423 771.022416 
53.721327 0.439184 228.090285 771.470531 
53.770347 0.437212 227.643272 771.919515 
53.819559 0.435245 227.195383 772.369372 
53.868962 0.433284 226.746613 772.820103 
53.918559 0.431327 226.296961 773.271712 
53.968352 0.429375 225.846423 773.724202 
54.018340 0.427429 225.394995 774.177576 
54.068526 0.425487 224.942676 774.631837 
54.118911 0.423550 224.489461 775.086988 
54.169497 0.421619 224.035349 775.543032 
54.220283 0.419692 223.580336 775.999972 
54.271273 0.417771 223.124419 776.457810 
54.322467 0.415854 222.667595 776.916551 
54.373867 0.413943 222.209861 777.376197 
54.425473 0.412036 221.751213 777.836750 
54.477289 0.410135 221.291650 778.298215 
54.529314 0.408239 220.831167 778.760594 
54.581550 0.406347 220.369762 779.223891 
54.633999 0.404461 219.907432 779.688108 
54.686663 0.402580 219.444172 780.153248 
54.739542 0.400703 218.979982 780.619315 
54.792638 0.398832 218.514856 781.086312 
54.845953 0.396966 218.048792 781.554242 
54.899488 0.395104 217.581787 782.023108 
54.953245 0.393248 217.113838 782.492914 
55.007226 0.391397 216.644941 782.963662 
55.061431 0.389551 216.175094 783.435355 
55.115862 0.387710 215.704293 783.907998 
55.170522 0.385873 215.232534 784.381592 
55.225412 0.384042 214.759816 784.856142 
55.280532 0.382216 214.286133 785.331651 
55.335886 0.380395 213.811484 785.808121 
55.391474 0.378579 213.335865 786.285556 
55.447298 0.376768 212.859272 786.763960 
55.503360 0.374962 212.381703 787.243336 
55.559662 0.373160 211.903153 787.723686 
55.616206 0.371364 211.423621 788.205015 
55.672992 0.369573 210.943101 788.687325 
55.730023 0.367787 210.461592 789.170621 
55.787301 0.366006 209.979090 789.654904 
55.844828 0.364230 209.495591 790.140179 
55.902604 0.362459 209.011092 790.626449 
55.960633 0.360693 208.525590 791.113717 
56.018915 0.358931 208.039081 791.601987 
56.077454 0.357175 207.551562 792.091263 
56.136250 0.355424 207.063030 792.581546 
56.195305 0.353678 206.573480 793.072842 
56.254623 0.351937 206.082911 793.565153 
56.314203 0.350200 205.591317 794.058482 
56.374049 0.348469 205.098696 794.552834 
56.434163 0.346743 204.605045 795.048212 
56.494546 0.345022 204.110360 795.544619 
56.555200 0.343305 203.614637 796.042058 
56.616128 0.341594 203.117872 796.540533 
56.677331 0.339888 202.620064 797.040048 
56.738812 0.338187 202.121207 797.540607 
56.800572 0.336490 201.621298 798.042211 
56.862615 0.334799 201.120335 798.544866 
56.924942 0.333112 200.618313 799.048575 
56.987554 0.331431 200.115229 799.553341 
57.050456 0.329754 199.611078 800.059167 
57.113648 0.328083 199.105859 800.566058 
57.177132 0.326416 198.599567 801.074017 
57.240912 0.324755 198.092198 801.583047 
57.304990 0.323098 197.583750 802.093152 
57.369367 0.321447 197.074217 802.604336 
57.434046 0.319800 196.563598 803.116602 
57.499030 0.318158 196.051888 803.629954 
57.564321 0.316522 195.539083 804.144396 
57.629921 0.314890 195.025180 804.659930 
57.695833 0.313263 194.510175 805.176562 
57.762060 0.311641 193.994065 805.694293 
57.828603 0.310024 193.476847 806.213129 
57.895465 0.308412 192.958515 806.733073 
57.962649 0.306805 192.439067 807.254128 
58.030158 0.305203 191.918499 807.776298 
58.097994 0.303606 191.396808 808.299586 
58.166159 0.302014 190.873989 808.823997 
58.234657 0.300427 190.350039 809.349535 
58.303490 0.298845 189.824954 809.876202 
58.372661 0.297267 189.298731 810.404002 
58.442172 0.295695 188.771365 810.932940 
58.512027 0.294127 188.242854 811.463018 
58.582228 0.292565 187.713193 811.994242 
58.652779 0.291007 187.182379 812.526614 
58.723681 0.289455 186.650408 813.060137 
58.794938 0.287907 186.117276 813.594817 
58.866553 0.286364 185.582979 814.130656 
58.938529 0.284827 185.047514 814.667659 
59.010869 0.283294 184.510878 815.205829 
59.083576 0.281766 183.973065 815.745169 
59.156653 0.280243 183.434073 816.285684 
59.230104 0.278725 182.893898 816.827378 
59.303930 0.277212 182.352535 817.370253 
59.378137 0.275704 181.809982 817.914315 
59.452726 0.274200 181.266234 818.459566 
59.527701 0.272702 180.721288 819.006010 
59.603066 0.271208 180.175140 819.553652 
59.678824 0.269720 179.627786 820.102494 
59.754978 0.268236 179.079222 820.652541 
59.831532 0.266758 178.529445 821.203797 
59.908489 0.265284 177.978451 821.756265 
59.985852 0.263815 177.426236 822.309949 
60.063626 0.262351 176.872796 822.864853 
60.141814 0.260892 176.318128 823.420980 
60.220420 0.259438 175.762228 823.978334 
60.299447 0.257989 175.205091 824.536920 
60.378898 0.256545 174.646715 825.096740 
60.458779 0.255105 174.087096 825.657799 
60.539093 0.253671 173.526229 826.220100 
60.619843 0.252241 172.964112 826.783647 
60.701033 0.250817 172.400740 827.348444 
60.782668 0.249397 171.836109 827.914494 
60.864752 0.247982 171.270216 828.481802 
60.947288 0.246572 170.703058 829.050370 
61.030281 0.245167 170.134630 829.620203 
61.113734 0.243767 169.564928 830.191305 
61.197653 0.242372 168.993950 830.763678 
61.282042 0.240981 168.421691 831.337327 
61.366904 0.239596 167.848148 831.912256 
61.452245 0.238215 167.273317 832.488468 
61.538068 0.236840 166.697195 833.065966 
61.624379 0.235469 166.119777 833.644755 
61.711181 0.234103 165.541060 834.224837 
61.798480 0.232742 164.961041 834.806217 
61.886280 0.231386 164.379716 835.388899 
61.974586 0.230034 163.797081 835.972885 
62.063403 0.228688 163.213133 836.558179 
62.152735 0.227349 162.629135 837.143515 
62.242393 0.226023 162.047242 837.726735 
62.332048 0.224710 161.467440 838.307850 
62.421700 0.223409 160.889724 838.886867 
62.511349 0.222120 160.314084 839.463796 
62.600996 0.220843 159.740514 840.038643 
62.690640 0.219578 159.169006 840.611416 
62.780281 0.218325 158.599551 841.182124 
62.869920 0.217084 158.032144 841.750772 
62.959556 0.215854 157.466776 842.317371 
63.049189 0.214635 156.903439 842.881926 
63.138820 0.213428 156.342127 843.444445 
63.228448 0.212231 155.782832 844.004937 
63.318074 0.211046 155.225546 844.563407 
63.407697 0.209872 154.670263 845.119865 
63.497318 0.208708 154.116974 845.674318 
63.586936 0.207555 153.565673 846.226772 
63.676552 0.206413 153.016353 846.777235 
63.766166 0.205280 152.469005 847.325715 
63.855777 0.204159 151.923623 847.872218 
63.945386 0.203047 151.380200 848.416753 
64.034993 0.201945 150.838728 848.959326 
64.124598 0.200853 150.299201 849.499945 
64.214200 0.199771 149.761611 850.038617 
64.303800 0.198699 149.225952 850.575349 
64.393397 0.197637 148.692215 851.110148 
64.482993 0.196583 148.160395 851.643022 
64.572586 0.195540 147.630484 852.173976 
64.662177 0.194505 147.102475 852.703020 
64.751766 0.193480 146.576362 853.230158 
64.841353 0.192464 146.052137 853.755400 
64.930938 0.191456 145.529793 854.278750 
65.020521 0.190458 145.009324 854.800218 
65.110102 0.189468 144.490724 855.319808 
65.199681 0.188487 143.973984 855.837529 
65.289258 0.187515 143.459098 856.353387 
65.378833 0.186551 142.946060 856.867389 
65.468405 0.185596 142.434863 857.379541 
65.557976 0.184649 141.925500 857.889851 
65.647545 0.183710 141.417964 858.398326 
65.737113 0.182779 140.912250 858.904971 
65.826678 0.181856 140.408349 859.409794 
65.916241 0.180942 139.906256 859.912802 
66.005803 0.180035 139.405964 860.414001 
66.095363 0.179136 138.907467 860.913397 
66.184920 0.178244 138.410758 861.410998 
66.274477 0.177361 137.915830 861.906809 
66.364031 0.176484 137.422677 862.400838 
66.453584 0.175616 136.931293 862.893091 
66.543134 0.174754 136.441671 863.383575 
66.632684 0.173900 135.953805 863.872295 
66.722231 0.173053 135.467688 864.359258 
66.811777 0.172214 134.983315 864.844472 
66.901321 0.171381 134.500678 865.327941 
66.990863 0.170555 134.019771 865.809673 
67.080404 0.169737 133.540589 866.289674 
67.169943 0.168925 133.063125 866.767950 
67.259481 0.168120 132.587372 867.244508 
67.349017 0.167322 132.113325 867.719353 
67.438551 0.166530 131.640978 868.192492 
67.528084 0.165745 131.170323 868.663932 
67.617616 0.164966 130.701356 869.133678 
67.707145 0.164194 130.234069 869.601737 
67.796674 0.163428 129.768458 870.068114 
67.886200 0.162669 129.304515 870.532816 
67.975726 0.161916 128.842235 870.995849 
