,Time,N
1151,11.51000,99.71201
1152,11.52000,99.91144
1153,11.53000,100.11126
1154,11.54000,100.31148
1155,11.55000,100.51211
1156,11.56000,100.71313
1157,11.57000,100.91456
1158,11.58000,101.11638
1159,11.59000,101.31862
1160,11.60000,101.52125
1161,11.61000,101.72430
1162,11.62000,101.92775
1163,11.63000,102.13160
1164,11.64000,102.33586
1165,11.65000,102.54054
1166,11.66000,102.74562
1167,11.67000,102.95111
1168,11.68000,103.15701
1169,11.69000,103.36332
1170,11.70000,103.57005
1171,11.71000,103.77719
1172,11.72000,103.98475
1173,11.73000,104.19272
1174,11.74000,104.40110
1175,11.75000,104.60990
1176,11.76000,104.81912
1177,11.77000,105.02876
1178,11.78000,105.23882
1179,11.79000,105.44930
1180,11.80000,105.66019
1181,11.81000,105.87152
1182,11.82000,106.08326
1183,11.83000,106.29542
1184,11.84000,106.50802
1185,11.85000,106.72103
1186,11.86000,106.93447
1187,11.87000,107.14834
1188,11.88000,107.36264
1189,11.89000,107.57736
1190,11.90000,107.79252
1191,11.91000,108.00810
1192,11.92000,108.22412
1193,11.93000,108.44057
1194,11.94000,108.65745
1195,11.95000,108.87476
1196,11.96000,109.09251
1197,11.97000,109.31070
1198,11.98000,109.52932
1199,11.99000,109.74838
1200,12.00000,109.96788
1201,12.01000,110.18781
1202,12.02000,110.40819
1203,12.03000,110.62900
1204,12.04000,110.85026
1205,12.05000,111.07196
1206,12.06000,111.29411
1207,12.07000,111.51669
1208,12.08000,111.73973
1209,12.09000,111.96321
1210,12.10000,112.18713
1211,12.11000,112.41151
1212,12.12000,112.63633
1213,12.13000,112.86160
1214,12.14000,113.08733
1215,12.15000,113.31350
1216,12.16000,113.54013
1217,12.17000,113.76721
1218,12.18000,113.99474
1219,12.19000,114.22273
1220,12.20000,114.45118
1221,12.21000,114.68008
1222,12.22000,114.90944
1223,12.23000,115.13926
1224,12.24000,115.36954
1225,12.25000,115.60028
1226,12.26000,115.83148
1227,12.27000,116.06314
1228,12.28000,116.29527
1229,12.29000,116.52786
1230,12.30000,116.76091
1231,12.31000,116.99444
1232,12.32000,117.22842
1233,12.33000,117.46288
1234,12.34000,117.69781
1235,12.35000,117.93320
1236,12.36000,118.16907
1237,12.37000,118.40541
1238,12.38000,118.64222
1239,12.39000,118.87950
1240,12.40000,119.11726
1241,12.41000,119.35550
1242,12.42000,119.59421
1243,12.43000,119.83339
1244,12.44000,120.07306
1245,12.45000,120.31321
1246,12.46000,120.55383
1247,12.47000,120.79494
1248,12.48000,121.03653
1249,12.49000,121.27860
1250,12.50000,121.52116
1251,12.51000,121.76420
1252,12.52000,122.00773
1253,12.53000,122.25175
1254,12.54000,122.49625
1255,12.55000,122.74124
1256,12.56000,122.98673
1257,12.57000,123.23270
1258,12.58000,123.47917
1259,12.59000,123.72612
1260,12.60000,123.97358
1261,12.61000,124.22152
1262,12.62000,124.46997
1263,12.63000,124.71891
1264,12.64000,124.96834
1265,12.65000,125.21828
1266,12.66000,125.46872
1267,12.67000,125.71965
1268,12.68000,125.97109
1269,12.69000,126.22304
1270,12.70000,126.47548
1271,12.71000,126.72843
1272,12.72000,126.98189
1273,12.73000,127.23585
1274,12.74000,127.49033
1275,12.75000,127.74531
1276,12.76000,128.00080
1277,12.77000,128.25680
1278,12.78000,128.51331
1279,12.79000,128.77034
1280,12.80000,129.02788
1281,12.81000,129.28594
1282,12.82000,129.54451
1283,12.83000,129.80360
1284,12.84000,130.06320
1285,12.85000,130.32333
1286,12.86000,130.58398
1287,12.87000,130.84514
1288,12.88000,131.10683
1289,12.89000,131.36905
1290,12.90000,131.63179
1291,12.91000,131.89505
1292,12.92000,132.15884
1293,12.93000,132.42316
1294,12.94000,132.68800
1295,12.95000,132.95338
1296,12.96000,133.21929
1297,12.97000,133.48573
1298,12.98000,133.75270
1299,12.99000,134.02020
1300,13.00000,134.28824
1301,13.01000,134.55682
1302,13.02000,134.82593
1303,13.03000,135.09558
1304,13.04000,135.36578
1305,13.05000,135.63651
1306,13.06000,135.90778
1307,13.07000,136.17960
1308,13.08000,136.45196
1309,13.09000,136.72486
1310,13.10000,136.99831
1311,13.11000,137.27231
1312,13.12000,137.54685
1313,13.13000,137.82194
1314,13.14000,138.09759
1315,13.15000,138.37378
1316,13.16000,138.65053
1317,13.17000,138.92783
1318,13.18000,139.20569
1319,13.19000,139.48410
1320,13.20000,139.76307
1321,13.21000,140.04259
1322,13.22000,140.32268
1323,13.23000,140.60332
1324,13.24000,140.88453
1325,13.25000,141.16630
1326,13.26000,141.44863
1327,13.27000,141.73153
1328,13.28000,142.01499
1329,13.29000,142.29902
1330,13.30000,142.58362
1331,13.31000,142.86879
1332,13.32000,143.15452
1333,13.33000,143.44083
1334,13.34000,143.72772
1335,13.35000,144.01517
1336,13.36000,144.30320
1337,13.37000,144.59181
1338,13.38000,144.88099
1339,13.39000,145.17075
1340,13.40000,145.46109
1341,13.41000,145.75202
1342,13.42000,146.04352
1343,13.43000,146.33561
1344,13.44000,146.62828
1345,13.45000,146.92154
1346,13.46000,147.21538
1347,13.47000,147.50981
1348,13.48000,147.80483
1349,13.49000,148.10044
1350,13.50000,148.39664
1351,13.51000,148.69343
1352,13.52000,148.99082
1353,13.53000,149.28880
1354,13.54000,149.58738
1355,13.55000,149.88655
1356,13.56000,150.18633
1357,13.57000,150.48670
1358,13.58000,150.78767
1359,13.59000,151.08925
1360,13.60000,151.39143
1361,13.61000,151.69421
1362,13.62000,151.99760
1363,13.63000,152.30159
1364,13.64000,152.60620
1365,13.65000,152.91141
1366,13.66000,153.21723
1367,13.67000,153.52367
1368,13.68000,153.83071
1369,13.69000,154.13838
1370,13.70000,154.44665
1371,13.71000,154.75555
1372,13.72000,155.06506
1373,13.73000,155.37519
1374,13.74000,155.68594
1375,13.75000,155.99731
1376,13.76000,156.30930
1377,13.77000,156.62192
1378,13.78000,156.93517
1379,13.79000,157.24904
1380,13.80000,157.56353
1381,13.81000,157.87866
1382,13.82000,158.19442
1383,13.83000,158.51081
1384,13.84000,158.82783
1385,13.85000,159.14548
1386,13.86000,159.46378
1387,13.87000,159.78270
1388,13.88000,160.10227
1389,13.89000,160.42247
1390,13.90000,160.74332
1391,13.91000,161.06480
1392,13.92000,161.38693
1393,13.93000,161.70971
1394,13.94000,162.03313
1395,13.95000,162.35719
1396,13.96000,162.68191
1397,13.97000,163.00727
1398,13.98000,163.33329
1399,13.99000,163.65995
1400,14.00000,163.98727
1401,14.01000,164.31525
1402,14.02000,164.64388
1403,14.03000,164.97317
1404,14.04000,165.30311
1405,14.05000,165.63372
1406,14.06000,165.96499
1407,14.07000,166.29692
1408,14.08000,166.62951
1409,14.09000,166.96277
1410,14.10000,167.29669
1411,14.11000,167.63129
1412,14.12000,167.96655
1413,14.13000,168.30248
1414,14.14000,168.63909
1415,14.15000,168.97637
1416,14.16000,169.31432
1417,14.17000,169.65295
1418,14.18000,169.99225
1419,14.19000,170.33224
1420,14.20000,170.67290
1421,14.21000,171.01425
1422,14.22000,171.35628
1423,14.23000,171.69899
1424,14.24000,172.04239
1425,14.25000,172.38647
1426,14.26000,172.73125
1427,14.27000,173.07671
1428,14.28000,173.42286
1429,14.29000,173.76971
1430,14.30000,174.11725
1431,14.31000,174.46548
1432,14.32000,174.81441
1433,14.33000,175.16404
1434,14.34000,175.51437
1435,14.35000,175.86540
1436,14.36000,176.21713
1437,14.37000,176.56956
1438,14.38000,176.92270
1439,14.39000,177.27655
1440,14.40000,177.63110
1441,14.41000,177.98636
1442,14.42000,178.34233
1443,14.43000,178.69902
1444,14.44000,179.05642
1445,14.45000,179.41453
1446,14.46000,179.77336
1447,14.47000,180.13291
1448,14.48000,180.49317
1449,14.49000,180.85416
1450,14.50000,181.21587
1451,14.51000,181.57830
1452,14.52000,181.94145
1453,14.53000,182.30534
1454,14.54000,182.66995
1455,14.55000,183.03529
1456,14.56000,183.40136
1457,14.57000,183.76816
1458,14.58000,184.13570
1459,14.59000,184.50397
1460,14.60000,184.87298
1461,14.61000,185.24272
1462,14.62000,185.61321
1463,14.63000,185.98444
1464,14.64000,186.35640
1465,14.65000,186.72912
1466,14.66000,187.10258
1467,14.67000,187.47678
1468,14.68000,187.85173
1469,14.69000,188.22744
1470,14.70000,188.60389
1471,14.71000,188.98110
1472,14.72000,189.35906
1473,14.73000,189.73778
1474,14.74000,190.11726
1475,14.75000,190.49749
1476,14.76000,190.87849
1477,14.77000,191.26024
1478,14.78000,191.64276
1479,14.79000,192.02605
1480,14.80000,192.41010
1481,14.81000,192.79492
1482,14.82000,193.18051
1483,14.83000,193.56687
1484,14.84000,193.95401
1485,14.85000,194.34191
1486,14.86000,194.73060
1487,14.87000,195.12006
1488,14.88000,195.51030
1489,14.89000,195.90132
1490,14.90000,196.29312
1491,14.91000,196.68571
1492,14.92000,197.07908
1493,14.93000,197.47324
1494,14.94000,197.86818
1495,14.95000,198.26392
1496,14.96000,198.66045
1497,14.97000,199.05777
1498,14.98000,199.45588
1499,14.99000,199.85480
1500,15.00000,200.25451
1501,15.01000,200.65501
1502,15.02000,201.05632
1503,15.03000,201.45844
1504,15.04000,201.86135
1505,15.05000,202.26508
1506,15.06000,202.66961
1507,15.07000,203.07495
1508,15.08000,203.48110
1509,15.09000,203.88806
1510,15.10000,204.29583
1511,15.11000,204.70443
1512,15.12000,205.11384
1513,15.13000,205.52406
1514,15.14000,205.93511
1515,15.15000,206.34698
1516,15.16000,206.75968
1517,15.17000,207.17319
1518,15.18000,207.58754
1519,15.19000,208.00272
1520,15.20000,208.41872
1521,15.21000,208.83556
1522,15.22000,209.25323
1523,15.23000,209.67174
1524,15.24000,210.09108
1525,15.25000,210.51126
1526,15.26000,210.93228
1527,15.27000,211.35415
1528,15.28000,211.77686
1529,15.29000,212.20041
1530,15.30000,212.62481
1531,15.31000,213.05006
1532,15.32000,213.47616
1533,15.33000,213.90311
1534,15.34000,214.33092
1535,15.35000,214.75958
1536,15.36000,215.18910
1537,15.37000,215.61948
1538,15.38000,216.05072
1539,15.39000,216.48282
1540,15.40000,216.91579
1541,15.41000,217.34962
1542,15.42000,217.78432
1543,15.43000,218.21989
1544,15.44000,218.65632
1545,15.45000,219.09364
1546,15.46000,219.53182
1547,15.47000,219.97089
1548,15.48000,220.41083
1549,15.49000,220.85165
1550,15.50000,221.29336
1551,15.51000,221.73594
1552,15.52000,222.17941
1553,15.53000,222.62377
1554,15.54000,223.06902
1555,15.55000,223.51516
1556,15.56000,223.96219
1557,15.57000,224.41011
1558,15.58000,224.85893
1559,15.59000,225.30865
1560,15.60000,225.75927
1561,15.61000,226.21079
1562,15.62000,226.66321
1563,15.63000,227.11653
1564,15.64000,227.57077
1565,15.65000,228.02591
1566,15.66000,228.48196
1567,15.67000,228.93893
1568,15.68000,229.39680
1569,15.69000,229.85560
1570,15.70000,230.31531
1571,15.71000,230.77594
1572,15.72000,231.23749
1573,15.73000,231.69997
1574,15.74000,232.16337
1575,15.75000,232.62769
1576,15.76000,233.09295
1577,15.77000,233.55913
1578,15.78000,234.02625
1579,15.79000,234.49430
1580,15.80000,234.96329
1581,15.81000,235.43322
1582,15.82000,235.90409
1583,15.83000,236.37589
1584,15.84000,236.84865
1585,15.85000,237.32234
1586,15.86000,237.79699
1587,15.87000,238.27258
1588,15.88000,238.74913
1589,15.89000,239.22662
1590,15.90000,239.70508
1591,15.91000,240.18449
1592,15.92000,240.66486
1593,15.93000,241.14619
1594,15.94000,241.62848
1595,15.95000,242.11174
1596,15.96000,242.59596
1597,15.97000,243.08115
1598,15.98000,243.56731
1599,15.99000,244.05445
1600,16.00000,244.54256
1601,16.01000,245.03164
1602,16.02000,245.52171
1603,16.03000,246.01275
1604,16.04000,246.50477
1605,16.05000,246.99778
1606,16.06000,247.49178
1607,16.07000,247.98676
1608,16.08000,248.48274
1609,16.09000,248.97970
1610,16.10000,249.47766
1611,16.11000,249.97662
1612,16.12000,250.47657
1613,16.13000,250.97752
1614,16.14000,251.47948
1615,16.15000,251.98244
1616,16.16000,252.48640
1617,16.17000,252.99138
1618,16.18000,253.49736
1619,16.19000,254.00435
1620,16.20000,254.51236
1621,16.21000,255.02139
1622,16.22000,255.53143
1623,16.23000,256.04249
1624,16.24000,256.55458
1625,16.25000,257.06769
1626,16.26000,257.58182
1627,16.27000,258.09699
1628,16.28000,258.61318
1629,16.29000,259.13041
1630,16.30000,259.64867
1631,16.31000,260.16796
1632,16.32000,260.68830
1633,16.33000,261.20968
1634,16.34000,261.73210
1635,16.35000,262.25556
1636,16.36000,262.78007
1637,16.37000,263.30563
1638,16.38000,263.83224
1639,16.39000,264.35991
1640,16.40000,264.88863
1641,16.41000,265.41840
1642,16.42000,265.94924
1643,16.43000,266.48114
1644,16.44000,267.01410
1645,16.45000,267.54813
1646,16.46000,268.08323
1647,16.47000,268.61939
1648,16.48000,269.15663
1649,16.49000,269.69494
1650,16.50000,270.23433
1651,16.51000,270.77480
1652,16.52000,271.31635
1653,16.53000,271.85899
1654,16.54000,272.40270
1655,16.55000,272.94751
1656,16.56000,273.49340
1657,16.57000,274.04039
1658,16.58000,274.58847
1659,16.59000,275.13765
1660,16.60000,275.68792
1661,16.61000,276.23930
1662,16.62000,276.79178
1663,16.63000,277.34536
1664,16.64000,277.90005
1665,16.65000,278.45585
1666,16.66000,279.01276
1667,16.67000,279.57079
1668,16.68000,280.12993
1669,16.69000,280.69019
1670,16.70000,281.25157
1671,16.71000,281.81407
1672,16.72000,282.37770
1673,16.73000,282.94246
1674,16.74000,283.50834
1675,16.75000,284.07536
1676,16.76000,284.64351
1677,16.77000,285.21280
1678,16.78000,285.78322
1679,16.79000,286.35479
1680,16.80000,286.92750
1681,16.81000,287.50135
1682,16.82000,288.07636
1683,16.83000,288.65251
1684,16.84000,289.22981
1685,16.85000,289.80827
1686,16.86000,290.38789
1687,16.87000,290.96867
1688,16.88000,291.55060
1689,16.89000,292.13370
1690,16.90000,292.71797
1691,16.91000,293.30341
1692,16.92000,293.89001
1693,16.93000,294.47779
1694,16.94000,295.06675
1695,16.95000,295.65688
1696,16.96000,296.24820
1697,16.97000,296.84069
1698,16.98000,297.43438
1699,16.99000,298.02924
1700,17.00000,298.62530
1701,17.01000,299.22255
1702,17.02000,299.82100
1703,17.03000,300.42064
1704,17.04000,301.02148
1705,17.05000,301.62352
1706,17.06000,302.22677
1707,17.07000,302.83123
1708,17.08000,303.43689
1709,17.09000,304.04376
1710,17.10000,304.65185
1711,17.11000,305.26115
1712,17.12000,305.87168
1713,17.13000,306.48342
1714,17.14000,307.09639
1715,17.15000,307.71058
1716,17.16000,308.32600
1717,17.17000,308.94265
1718,17.18000,309.56054
1719,17.19000,310.17966
1720,17.20000,310.80002
1721,17.21000,311.42162
1722,17.22000,312.04446
1723,17.23000,312.66855
1724,17.24000,313.29389
1725,17.25000,313.92047
1726,17.26000,314.54831
1727,17.27000,315.17741
1728,17.28000,315.80777
1729,17.29000,316.43938
1730,17.30000,317.07226
1731,17.31000,317.70641
1732,17.32000,318.34182
1733,17.33000,318.97850
1734,17.34000,319.61646
1735,17.35000,320.25569
1736,17.36000,320.89620
1737,17.37000,321.53800
1738,17.38000,322.18107
1739,17.39000,322.82543
1740,17.40000,323.47108
1741,17.41000,324.11803
1742,17.42000,324.76626
1743,17.43000,325.41580
1744,17.44000,326.06663
1745,17.45000,326.71876
1746,17.46000,327.37220
1747,17.47000,328.02694
1748,17.48000,328.68300
1749,17.49000,329.34036
1750,17.50000,329.99904
1751,17.51000,330.65904
1752,17.52000,331.32036
1753,17.53000,331.98300
1754,17.54000,332.64697
1755,17.55000,333.31226
1756,17.56000,333.97888
1757,17.57000,334.64684
1758,17.58000,335.31614
1759,17.59000,335.98677
1760,17.60000,336.65874
1761,17.61000,337.33206
1762,17.62000,338.00672
1763,17.63000,338.68274
1764,17.64000,339.36010
1765,17.65000,340.03882
1766,17.66000,340.71890
1767,17.67000,341.40034
1768,17.68000,342.08314
1769,17.69000,342.76730
1770,17.70000,343.45284
1771,17.71000,344.13974
1772,17.72000,344.82802
1773,17.73000,345.51768
1774,17.74000,346.20872
1775,17.75000,346.90113
1776,17.76000,347.59493
1777,17.77000,348.29012
1778,17.78000,348.98671
1779,17.79000,349.68468
1780,17.80000,350.38405
1781,17.81000,351.08482
1782,17.82000,351.78699
1783,17.83000,352.49056
1784,17.84000,353.19554
1785,17.85000,353.90193
1786,17.86000,354.60974
1787,17.87000,355.31896
1788,17.88000,356.02959
1789,17.89000,356.74165
1790,17.90000,357.45514
1791,17.91000,358.17005
1792,17.92000,358.88639
1793,17.93000,359.60416
1794,17.94000,360.32337
1795,17.95000,361.04401
1796,17.96000,361.76610
1797,17.97000,362.48963
1798,17.98000,363.21461
1799,17.99000,363.94104
1800,18.00000,364.66892
1801,18.01000,365.39826
1802,18.02000,366.12906
1803,18.03000,366.86132
1804,18.04000,367.59504
1805,18.05000,368.33023
1806,18.06000,369.06689
1807,18.07000,369.80502
1808,18.08000,370.54463
1809,18.09000,371.28572
1810,18.10000,372.02829
1811,18.11000,372.77235
1812,18.12000,373.51790
1813,18.13000,374.26493
1814,18.14000,375.01346
1815,18.15000,375.76349
1816,18.16000,376.51502
1817,18.17000,377.26805
1818,18.18000,378.02258
1819,18.19000,378.77863
1820,18.20000,379.53618
1821,18.21000,380.29526
1822,18.22000,381.05585
1823,18.23000,381.81796
1824,18.24000,382.58159
1825,18.25000,383.34676
1826,18.26000,384.11345
1827,18.27000,384.88168
1828,18.28000,385.65144
1829,18.29000,386.42274
1830,18.30000,387.19559
1831,18.31000,387.96998
1832,18.32000,388.74592
1833,18.33000,389.52341
1834,18.34000,390.30246
1835,18.35000,391.08306
1836,18.36000,391.86523
1837,18.37000,392.64896
1838,18.38000,393.43426
1839,18.39000,394.22113
1840,18.40000,395.00957
1841,18.41000,395.79959
1842,18.42000,396.59119
1843,18.43000,397.38437
1844,18.44000,398.17914
1845,18.45000,398.97550
1846,18.46000,399.77345
1847,18.47000,400.57300
1848,18.48000,401.37414
1849,18.49000,402.17689
1850,18.50000,402.98124
1851,18.51000,403.78721
1852,18.52000,404.59478
1853,18.53000,405.40397
1854,18.54000,406.21478
1855,18.55000,407.02721
1856,18.56000,407.84126
1857,18.57000,408.65694
1858,18.58000,409.47426
1859,18.59000,410.29321
1860,18.60000,411.11379
1861,18.61000,411.93602
1862,18.62000,412.75989
1863,18.63000,413.58541
1864,18.64000,414.41258
1865,18.65000,415.24141
1866,18.66000,416.07189
1867,18.67000,416.90404
1868,18.68000,417.73784
1869,18.69000,418.57332
1870,18.70000,419.41047
1871,18.71000,420.24929
1872,18.72000,421.08979
1873,18.73000,421.93196
1874,18.74000,422.77583
1875,18.75000,423.62138
1876,18.76000,424.46862
1877,18.77000,425.31756
1878,18.78000,426.16820
1879,18.79000,427.02053
1880,18.80000,427.87457
1881,18.81000,428.73032
1882,18.82000,429.58778
1883,18.83000,430.44696
1884,18.84000,431.30785
1885,18.85000,432.17047
1886,18.86000,433.03481
1887,18.87000,433.90088
1888,18.88000,434.76868
1889,18.89000,435.63822
1890,18.90000,436.50949
1891,18.91000,437.38251
1892,18.92000,438.25728
1893,18.93000,439.13379
1894,18.94000,440.01206
1895,18.95000,440.89208
1896,18.96000,441.77387
1897,18.97000,442.65742
1898,18.98000,443.54273
1899,18.99000,444.42982
1900,19.00000,445.31868
1901,19.01000,446.20931
1902,19.02000,447.10173
1903,19.03000,447.99594
1904,19.04000,448.89193
1905,19.05000,449.78971
1906,19.06000,450.68929
1907,19.07000,451.59067
1908,19.08000,452.49385
1909,19.09000,453.39884
1910,19.10000,454.30564
1911,19.11000,455.21425
1912,19.12000,456.12468
1913,19.13000,457.03693
1914,19.14000,457.95100
1915,19.15000,458.86690
1916,19.16000,459.78463
1917,19.17000,460.70420
1918,19.18000,461.62561
1919,19.19000,462.54886
1920,19.20000,463.47396
1921,19.21000,464.40091
1922,19.22000,465.32971
1923,19.23000,466.26037
1924,19.24000,467.19289
1925,19.25000,468.12728
1926,19.26000,469.06353
1927,19.27000,470.00166
1928,19.28000,470.94166
1929,19.29000,471.88355
1930,19.30000,472.82731
1931,19.31000,473.77297
1932,19.32000,474.72051
1933,19.33000,475.66995
1934,19.34000,476.62129
1935,19.35000,477.57454
1936,19.36000,478.52969
1937,19.37000,479.48675
1938,19.38000,480.44572
1939,19.39000,481.40661
1940,19.40000,482.36942
1941,19.41000,483.33416
1942,19.42000,484.30083
1943,19.43000,485.26943
1944,19.44000,486.23997
1945,19.45000,487.21245
1946,19.46000,488.18688
1947,19.47000,489.16325
1948,19.48000,490.14158
1949,19.49000,491.12186
1950,19.50000,492.10410
1951,19.51000,493.08831
1952,19.52000,494.07449
1953,19.53000,495.06264
1954,19.54000,496.05276
1955,19.55000,497.04487
1956,19.56000,498.03896
1957,19.57000,499.03504
1958,19.58000,500.03311
1959,19.59000,501.03317
1960,19.60000,502.03524
1961,19.61000,503.03931
1962,19.62000,504.04539
1963,19.63000,505.05348
1964,19.64000,506.06358
1965,19.65000,507.07571
1966,19.66000,508.08986
1967,19.67000,509.10604
1968,19.68000,510.12425
1969,19.69000,511.14450
1970,19.70000,512.16679
1971,19.71000,513.19113
1972,19.72000,514.21751
1973,19.73000,515.24594
1974,19.74000,516.27644
1975,19.75000,517.30899
1976,19.76000,518.34361
1977,19.77000,519.38029
1978,19.78000,520.41905
1979,19.79000,521.45989
1980,19.80000,522.50281
1981,19.81000,523.54782
1982,19.82000,524.59491
1983,19.83000,525.64410
1984,19.84000,526.69539
1985,19.85000,527.74878
1986,19.86000,528.80428
1987,19.87000,529.86189
1988,19.88000,530.92161
1989,19.89000,531.98345
1990,19.90000,533.04742
1991,19.91000,534.11352
1992,19.92000,535.18174
1993,19.93000,536.25211
1994,19.94000,537.32461
1995,19.95000,538.39926
1996,19.96000,539.47606
1997,19.97000,540.55501
1998,19.98000,541.63612
1999,19.99000,542.71939
2000,20.00000,543.80483
2001,20.01000,544.89244
2002,20.02000,545.98223
2003,20.03000,547.07419
2004,20.04000,548.16834
2005,20.05000,549.26468
2006,20.06000,550.36321
2007,20.07000,551.46393
2008,20.08000,552.56686
2009,20.09000,553.67199
2010,20.10000,554.77934
