#t, S, I, R
47.793485 0.000001 187.915087 812.084912 
47.882768 0.000001 187.243983 812.756016 
47.972050 0.000001 186.575276 813.424723 
48.061333 0.000001 185.908957 814.091042 
48.150616 0.000001 185.245017 814.754981 
48.239899 0.000001 184.583449 815.416550 
48.329182 0.000001 183.924243 816.075755 
48.418465 0.000001 183.267392 816.732607 
48.507748 0.000001 182.612887 817.387112 
48.597031 0.000001 181.960718 818.039280 
48.686313 0.000001 181.310880 818.689119 
48.775596 0.000001 180.663361 819.336638 
48.864879 0.000001 180.018156 819.981843 
48.954162 0.000001 179.375254 820.624745 
49.043445 0.000001 178.734649 821.265350 
49.132728 0.000001 178.096331 821.903668 
49.222011 0.000001 177.460293 822.539706 
49.311293 0.000001 176.826526 823.173473 
49.400576 0.000001 176.195023 823.804976 
49.489859 0.000001 175.565775 824.434224 
49.579142 0.000001 174.938775 825.061224 
49.668425 0.000001 174.314013 825.685986 
49.757708 0.000001 173.691483 826.308516 
49.846991 0.000001 173.071176 826.928823 
49.936274 0.000001 172.453084 827.546915 
